time,m_ballast_pumped,m_pitch,m_pressure,density
2024-08-07T13:56:49Z,NaN,NaN,NaN,1020.60724
2024-08-07T13:56:51Z,NaN,NaN,NaN,NaN
2024-08-07T13:56:58Z,NaN,NaN,NaN,1020.6176
2024-08-07T13:57:05Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:12Z,NaN,NaN,NaN,1020.6224
2024-08-07T13:57:13Z,NaN,NaN,2.283,1020.62335
2024-08-07T13:57:17Z,NaN,-0.403171,NaN,1020.6181
2024-08-07T13:57:19Z,NaN,NaN,NaN,1020.6074
2024-08-07T13:57:26Z,NaN,NaN,NaN,1020.6074
2024-08-07T13:57:33Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:40Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:47Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:49Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:54Z,NaN,NaN,NaN,NaN
2024-08-07T13:57:57Z,NaN,-0.404916,NaN,NaN
2024-08-07T13:58:01Z,NaN,NaN,2.88121,1020.578
2024-08-07T13:58:01Z,NaN,NaN,NaN,1020.6258
2024-08-07T13:58:08Z,NaN,NaN,NaN,NaN
2024-08-07T13:58:15Z,NaN,NaN,NaN,1020.6443
2024-08-07T13:58:22Z,NaN,NaN,NaN,NaN
2024-08-07T13:58:29Z,NaN,NaN,NaN,1020.652
2024-08-07T13:58:29Z,NaN,NaN,NaN,NaN
2024-08-07T13:58:36Z,NaN,NaN,NaN,1020.66187
2024-08-07T13:58:37Z,NaN,-0.42237,NaN,1020.6695
2024-08-07T13:58:43Z,NaN,NaN,NaN,1020.70715
2024-08-07T13:58:49Z,NaN,NaN,3.44233,1021.9177
2024-08-07T13:58:50Z,NaN,NaN,NaN,1023.33167
2024-08-07T13:58:57Z,NaN,NaN,NaN,1023.8107
2024-08-07T13:59:04Z,NaN,NaN,NaN,NaN
2024-08-07T13:59:11Z,NaN,NaN,NaN,1024.5295
2024-08-07T13:59:17Z,NaN,-0.457276,NaN,1024.6451
2024-08-07T13:59:18Z,NaN,NaN,NaN,1024.6985
2024-08-07T13:59:25Z,NaN,NaN,NaN,NaN
2024-08-07T13:59:25Z,NaN,NaN,NaN,1024.7435
2024-08-07T13:59:32Z,NaN,NaN,NaN,1024.7972
2024-08-07T13:59:37Z,NaN,NaN,4.13792,1024.8179
2024-08-07T13:59:39Z,NaN,NaN,NaN,1024.8544
2024-08-07T13:59:46Z,NaN,NaN,NaN,NaN
2024-08-07T13:59:49Z,NaN,NaN,NaN,1024.9373
2024-08-07T13:59:53Z,NaN,NaN,NaN,1025.0146
2024-08-07T13:59:57Z,NaN,-0.0593412,NaN,1025.2098
2024-08-07T14:00:00Z,NaN,NaN,NaN,NaN
2024-08-07T14:00:07Z,NaN,NaN,NaN,1025.2073
2024-08-07T14:00:13Z,NaN,NaN,NaN,1025.2046
2024-08-07T14:00:14Z,NaN,NaN,NaN,1025.2056
2024-08-07T14:00:21Z,NaN,NaN,NaN,1025.2048
2024-08-07T14:00:25Z,NaN,NaN,3.95707,NaN
2024-08-07T14:00:28Z,NaN,NaN,NaN,1025.205
2024-08-07T14:00:35Z,NaN,NaN,NaN,1025.2089
2024-08-07T14:00:37Z,NaN,0.441568,NaN,1025.2123
2024-08-07T14:00:42Z,NaN,NaN,NaN,NaN
2024-08-07T14:00:49Z,NaN,NaN,NaN,1025.2145
2024-08-07T14:00:56Z,NaN,NaN,NaN,1025.2186
2024-08-07T14:01:03Z,NaN,NaN,NaN,1025.2216
2024-08-07T14:01:10Z,NaN,NaN,NaN,1025.2251
2024-08-07T14:01:13Z,NaN,NaN,2.76528,NaN
2024-08-07T14:01:17Z,NaN,0.439823,NaN,1025.2283
2024-08-07T14:01:17Z,NaN,NaN,NaN,1025.2335
2024-08-07T14:01:24Z,NaN,NaN,NaN,1025.2372
2024-08-07T14:01:31Z,NaN,NaN,NaN,NaN
2024-08-07T14:01:38Z,NaN,NaN,NaN,1025.2375
2024-08-07T14:01:45Z,NaN,NaN,NaN,1025.2375
2024-08-07T14:01:52Z,NaN,NaN,NaN,1025.2308
2024-08-07T14:01:59Z,NaN,NaN,NaN,1025.2236
2024-08-07T14:02:01Z,NaN,0.472984,1.61059,1025.2184
2024-08-07T14:02:06Z,NaN,NaN,NaN,NaN
2024-08-07T14:02:13Z,NaN,NaN,NaN,1025.211
2024-08-07T14:02:20Z,NaN,NaN,NaN,1025.204
2024-08-07T14:02:27Z,NaN,NaN,NaN,1025.1934
2024-08-07T14:02:34Z,NaN,NaN,NaN,1025.1846
2024-08-07T14:02:41Z,NaN,NaN,NaN,1025.1713
2024-08-07T14:02:45Z,NaN,0.485202,NaN,1025.0317
2024-08-07T14:02:48Z,NaN,NaN,NaN,1024.8502
2024-08-07T14:02:49Z,NaN,NaN,0.659946,NaN
2024-08-07T14:02:55Z,NaN,NaN,NaN,1024.7559
2024-08-07T14:03:02Z,NaN,NaN,NaN,1024.5668
2024-08-07T14:03:09Z,NaN,NaN,NaN,1024.3629
2024-08-07T14:03:09Z,NaN,NaN,NaN,1023.2281
2024-08-07T14:03:17Z,NaN,NaN,NaN,1022.265
2024-08-07T14:03:37Z,NaN,NaN,0.184622,1021.5843
2024-08-07T14:03:41Z,NaN,NaN,NaN,NaN
2024-08-07T14:03:45Z,NaN,NaN,NaN,1020.5759
2024-08-07T14:03:49Z,NaN,NaN,NaN,1020.5908
2024-08-07T14:03:53Z,NaN,NaN,NaN,1020.6025
2024-08-07T14:04:00Z,NaN,NaN,NaN,1020.6111
2024-08-07T14:04:05Z,NaN,NaN,NaN,1020.6147
2024-08-07T14:04:07Z,NaN,NaN,NaN,1020.618
2024-08-07T14:04:14Z,NaN,NaN,NaN,1020.6176
2024-08-07T14:04:21Z,NaN,NaN,NaN,NaN
2024-08-07T14:04:25Z,NaN,NaN,1.17932,1020.61224
2024-08-07T14:04:28Z,NaN,NaN,NaN,NaN
2024-08-07T14:04:35Z,NaN,NaN,NaN,1020.6018
2024-08-07T14:04:42Z,NaN,NaN,NaN,1020.6018
2024-08-07T14:04:49Z,NaN,NaN,NaN,NaN
2024-08-07T14:04:56Z,NaN,NaN,NaN,NaN
2024-08-07T14:05:03Z,NaN,NaN,NaN,NaN
2024-08-07T14:05:10Z,NaN,NaN,NaN,NaN
2024-08-07T14:05:13Z,NaN,NaN,1.88419,1020.62415
2024-08-07T14:05:17Z,NaN,NaN,NaN,1020.63873
2024-08-07T14:05:21Z,NaN,NaN,NaN,1020.64667
2024-08-07T14:05:24Z,NaN,NaN,NaN,NaN
2024-08-07T14:05:31Z,NaN,NaN,NaN,1020.6619
2024-08-07T14:05:38Z,NaN,NaN,NaN,NaN
2024-08-07T14:05:45Z,NaN,NaN,NaN,1020.66614
2024-08-07T14:05:52Z,NaN,NaN,NaN,1020.6768
2024-08-07T14:05:59Z,NaN,NaN,NaN,NaN
2024-08-07T14:06:01Z,NaN,NaN,2.57747,1021.4041
2024-08-07T14:06:06Z,NaN,NaN,NaN,NaN
2024-08-07T14:06:13Z,NaN,NaN,NaN,1022.35956
2024-08-07T14:06:17Z,NaN,NaN,NaN,1023.4454
2024-08-07T14:06:20Z,NaN,NaN,NaN,1024.1172
2024-08-07T14:06:27Z,NaN,NaN,NaN,1024.5659
2024-08-07T14:06:34Z,NaN,NaN,NaN,NaN
2024-08-07T14:06:41Z,NaN,NaN,NaN,1024.6937
2024-08-07T14:06:48Z,NaN,NaN,NaN,1024.7445
2024-08-07T14:06:50Z,NaN,NaN,3.24292,NaN
2024-08-07T14:06:55Z,NaN,NaN,NaN,1024.8057
2024-08-07T14:07:02Z,NaN,NaN,NaN,NaN
2024-08-07T14:07:06Z,NaN,NaN,NaN,1024.8519
2024-08-07T14:07:09Z,NaN,NaN,NaN,1024.8892
2024-08-07T14:07:16Z,NaN,NaN,NaN,1024.9374
2024-08-07T14:07:23Z,NaN,NaN,NaN,NaN
2024-08-07T14:07:30Z,NaN,NaN,NaN,1024.9667
2024-08-07T14:07:37Z,NaN,NaN,NaN,1024.9897
2024-08-07T14:07:38Z,NaN,NaN,3.96402,NaN
2024-08-07T14:07:44Z,NaN,NaN,NaN,1025.2094
2024-08-07T14:07:51Z,NaN,NaN,NaN,1025.211
2024-08-07T14:07:54Z,NaN,NaN,NaN,NaN
2024-08-07T14:07:58Z,NaN,NaN,NaN,1025.2089
2024-08-07T14:08:05Z,NaN,NaN,NaN,1025.2062
2024-08-07T14:08:12Z,NaN,NaN,NaN,NaN
2024-08-07T14:08:19Z,NaN,NaN,NaN,1025.2054
2024-08-07T14:08:26Z,NaN,NaN,4.16111,1025.2073
2024-08-07T14:08:26Z,NaN,NaN,NaN,1025.209
2024-08-07T14:08:33Z,NaN,NaN,NaN,NaN
2024-08-07T14:08:40Z,NaN,NaN,NaN,1025.2095
2024-08-07T14:08:42Z,NaN,NaN,NaN,NaN
2024-08-07T14:08:47Z,NaN,NaN,NaN,1025.2131
2024-08-07T14:08:54Z,NaN,NaN,NaN,1025.2155
2024-08-07T14:09:01Z,NaN,NaN,NaN,NaN
2024-08-07T14:09:08Z,NaN,NaN,NaN,1025.2185
2024-08-07T14:09:14Z,NaN,NaN,3.11771,1025.2216
2024-08-07T14:09:15Z,NaN,NaN,NaN,1025.2245
2024-08-07T14:09:22Z,NaN,NaN,NaN,1025.2294
2024-08-07T14:09:29Z,NaN,NaN,NaN,NaN
2024-08-07T14:09:36Z,NaN,NaN,NaN,NaN
2024-08-07T14:09:43Z,NaN,NaN,NaN,1025.2329
2024-08-07T14:09:50Z,NaN,NaN,NaN,NaN
2024-08-07T14:09:57Z,NaN,NaN,NaN,1025.237
2024-08-07T14:10:02Z,NaN,NaN,1.92825,1025.2383
2024-08-07T14:10:04Z,NaN,NaN,NaN,1025.2383
2024-08-07T14:10:11Z,NaN,NaN,NaN,1025.2339
2024-08-07T14:10:18Z,NaN,NaN,NaN,1025.2251
2024-08-07T14:10:25Z,NaN,NaN,NaN,1025.2197
2024-08-07T14:10:32Z,NaN,NaN,NaN,1025.2134
2024-08-07T14:10:39Z,NaN,NaN,NaN,1025.2068
2024-08-07T14:10:46Z,NaN,NaN,NaN,NaN
2024-08-07T14:10:49Z,NaN,NaN,0.873261,NaN
2024-08-07T14:10:53Z,NaN,NaN,NaN,1025.1971
2024-08-07T14:11:00Z,NaN,NaN,NaN,1025.1908
2024-08-07T14:11:07Z,NaN,NaN,NaN,1025.18
2024-08-07T14:11:14Z,NaN,NaN,NaN,1025.1377
2024-08-07T14:11:21Z,NaN,NaN,NaN,1024.9203
2024-08-07T14:11:21Z,NaN,NaN,NaN,NaN
2024-08-07T14:11:29Z,NaN,NaN,NaN,1024.8524
2024-08-07T14:11:37Z,NaN,NaN,0.128975,1024.7352
2024-08-07T14:11:53Z,NaN,NaN,NaN,NaN
2024-08-07T14:11:57Z,NaN,-0.329867,NaN,1024.6244
2024-08-07T14:12:00Z,NaN,NaN,NaN,1024.4863
2024-08-07T14:12:01Z,NaN,NaN,NaN,1024.3167
2024-08-07T14:12:07Z,NaN,NaN,NaN,1023.171
2024-08-07T14:12:13Z,NaN,NaN,NaN,NaN
2024-08-07T14:12:14Z,NaN,NaN,NaN,1022.0922
2024-08-07T14:12:21Z,NaN,NaN,NaN,1021.41174
2024-08-07T14:12:25Z,NaN,NaN,1.13295,NaN
2024-08-07T14:12:28Z,NaN,NaN,NaN,1020.5787
2024-08-07T14:12:35Z,NaN,NaN,NaN,NaN
2024-08-07T14:12:37Z,NaN,-0.568977,NaN,1020.5949
2024-08-07T14:12:42Z,NaN,NaN,NaN,1020.60834
2024-08-07T14:12:49Z,NaN,NaN,NaN,1020.6141
2024-08-07T14:12:56Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:03Z,NaN,NaN,NaN,1020.6209
2024-08-07T14:13:10Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:13Z,NaN,NaN,2.072,1020.62524
2024-08-07T14:13:17Z,NaN,-0.483456,NaN,1020.62427
2024-08-07T14:13:17Z,NaN,NaN,NaN,1020.62195
2024-08-07T14:13:24Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:25Z,NaN,NaN,NaN,1020.61597
2024-08-07T14:13:31Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:33Z,NaN,NaN,NaN,1020.571
2024-08-07T14:13:38Z,NaN,NaN,NaN,1020.571
2024-08-07T14:13:45Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:52Z,NaN,NaN,NaN,NaN
2024-08-07T14:13:57Z,NaN,-0.403171,NaN,NaN
2024-08-07T14:13:59Z,NaN,NaN,NaN,NaN
2024-08-07T14:14:01Z,NaN,NaN,2.72586,NaN
2024-08-07T14:14:06Z,NaN,NaN,NaN,1020.6278
2024-08-07T14:14:13Z,NaN,NaN,NaN,1020.6383
2024-08-07T14:14:17Z,NaN,NaN,NaN,NaN
2024-08-07T14:14:20Z,NaN,NaN,NaN,1020.64777
2024-08-07T14:14:27Z,NaN,NaN,NaN,NaN
2024-08-07T14:14:34Z,NaN,NaN,NaN,1020.6567
2024-08-07T14:14:37Z,NaN,-0.469494,NaN,1020.6642
2024-08-07T14:14:41Z,NaN,NaN,NaN,NaN
2024-08-07T14:14:48Z,NaN,NaN,NaN,1020.67474
2024-08-07T14:14:49Z,NaN,NaN,3.3519,1020.9144
2024-08-07T14:14:53Z,NaN,NaN,NaN,1022.2417
2024-08-07T14:14:55Z,NaN,NaN,NaN,1023.101
2024-08-07T14:15:02Z,NaN,NaN,NaN,1024.0955
2024-08-07T14:15:05Z,NaN,NaN,NaN,1024.5347
2024-08-07T14:15:09Z,NaN,NaN,NaN,1024.6721
2024-08-07T14:15:16Z,NaN,NaN,NaN,NaN
2024-08-07T14:15:17Z,NaN,-0.387463,NaN,1024.7368
2024-08-07T14:15:23Z,NaN,NaN,NaN,NaN
2024-08-07T14:15:30Z,NaN,NaN,NaN,1024.8209
2024-08-07T14:15:37Z,NaN,NaN,3.98721,1024.8779
2024-08-07T14:15:37Z,NaN,NaN,NaN,1024.9299
2024-08-07T14:15:44Z,NaN,NaN,NaN,1024.954
2024-08-07T14:15:49Z,NaN,NaN,NaN,1024.9764
2024-08-07T14:15:51Z,NaN,NaN,NaN,1025.0531
2024-08-07T14:15:53Z,NaN,NaN,NaN,NaN
2024-08-07T14:15:57Z,NaN,-0.408407,NaN,1025.2164
2024-08-07T14:15:58Z,NaN,NaN,NaN,NaN
2024-08-07T14:16:05Z,NaN,NaN,NaN,1025.2091
2024-08-07T14:16:12Z,NaN,NaN,NaN,1025.2067
2024-08-07T14:16:19Z,NaN,NaN,NaN,1025.2063
2024-08-07T14:16:25Z,NaN,NaN,4.11473,1025.2059
2024-08-07T14:16:26Z,NaN,NaN,NaN,1025.207
2024-08-07T14:16:33Z,NaN,NaN,NaN,1025.2092
2024-08-07T14:16:37Z,NaN,0.378736,NaN,NaN
2024-08-07T14:16:40Z,NaN,NaN,NaN,1025.2109
2024-08-07T14:16:41Z,NaN,NaN,NaN,NaN
2024-08-07T14:16:47Z,NaN,NaN,NaN,1025.2151
2024-08-07T14:16:54Z,NaN,NaN,NaN,1025.2179
2024-08-07T14:17:01Z,NaN,NaN,NaN,1025.223
2024-08-07T14:17:08Z,NaN,NaN,NaN,1025.2264
2024-08-07T14:17:13Z,NaN,NaN,3.02497,1025.2311
2024-08-07T14:17:15Z,NaN,NaN,NaN,1025.2347
2024-08-07T14:17:17Z,NaN,0.472984,NaN,NaN
2024-08-07T14:17:22Z,NaN,NaN,NaN,1025.2389
2024-08-07T14:17:29Z,NaN,NaN,NaN,NaN
2024-08-07T14:17:36Z,NaN,NaN,NaN,1025.2401
2024-08-07T14:17:43Z,NaN,NaN,NaN,1025.2401
2024-08-07T14:17:50Z,NaN,NaN,NaN,1025.2345
2024-08-07T14:17:57Z,NaN,NaN,NaN,1025.2275
2024-08-07T14:17:57Z,NaN,0.457276,NaN,1025.2197
2024-08-07T14:18:01Z,NaN,NaN,1.77985,1025.2142
2024-08-07T14:18:04Z,NaN,NaN,NaN,NaN
2024-08-07T14:18:11Z,NaN,NaN,NaN,1025.2051
2024-08-07T14:18:18Z,NaN,NaN,NaN,1025.197
2024-08-07T14:18:25Z,NaN,NaN,NaN,1025.1864
2024-08-07T14:18:32Z,NaN,NaN,NaN,1025.1782
2024-08-07T14:18:39Z,NaN,NaN,NaN,1025.1395
2024-08-07T14:18:41Z,NaN,0.497419,NaN,1024.9272
2024-08-07T14:18:46Z,NaN,NaN,NaN,1024.8553
2024-08-07T14:18:49Z,NaN,NaN,0.715593,NaN
2024-08-07T14:18:53Z,NaN,NaN,NaN,1024.7272
2024-08-07T14:19:00Z,NaN,NaN,NaN,1024.5314
2024-08-07T14:19:07Z,NaN,NaN,NaN,1024.3269
2024-08-07T14:19:13Z,NaN,NaN,NaN,1023.2032
2024-08-07T14:19:14Z,NaN,NaN,NaN,1022.2383
2024-08-07T14:19:22Z,NaN,NaN,NaN,1021.57117
2024-08-07T14:19:38Z,NaN,NaN,0.115063,1020.74896
2024-08-07T14:19:46Z,NaN,NaN,NaN,NaN
2024-08-07T14:19:54Z,NaN,NaN,NaN,1020.5995
2024-08-07T14:19:57Z,NaN,NaN,NaN,1020.59906
2024-08-07T14:20:04Z,NaN,NaN,NaN,1020.6096
2024-08-07T14:20:10Z,NaN,NaN,NaN,1020.61035
2024-08-07T14:20:11Z,NaN,NaN,NaN,1020.61194
2024-08-07T14:20:18Z,NaN,NaN,NaN,1020.6102
2024-08-07T14:20:25Z,NaN,NaN,NaN,1020.59576
2024-08-07T14:20:26Z,NaN,NaN,1.06803,NaN
2024-08-07T14:20:32Z,NaN,NaN,NaN,1020.58545
2024-08-07T14:20:39Z,NaN,NaN,NaN,1020.57605
2024-08-07T14:20:46Z,NaN,NaN,NaN,1020.57605
2024-08-07T14:20:53Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:00Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:07Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:14Z,NaN,NaN,1.81927,NaN
2024-08-07T14:21:14Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:21Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:26Z,NaN,NaN,NaN,1020.5998
2024-08-07T14:21:28Z,NaN,NaN,NaN,1020.6187
2024-08-07T14:21:35Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:42Z,NaN,NaN,NaN,1020.63983
2024-08-07T14:21:49Z,NaN,NaN,NaN,NaN
2024-08-07T14:21:56Z,NaN,NaN,NaN,1020.65137
2024-08-07T14:22:02Z,NaN,NaN,2.51487,1020.6624
2024-08-07T14:22:03Z,NaN,NaN,NaN,1020.7015
2024-08-07T14:22:10Z,NaN,NaN,NaN,NaN
2024-08-07T14:22:17Z,NaN,NaN,NaN,1022.1283
2024-08-07T14:22:22Z,NaN,NaN,NaN,1023.1515
2024-08-07T14:22:24Z,NaN,NaN,NaN,1024.2052
2024-08-07T14:22:31Z,NaN,NaN,NaN,1024.5474
2024-08-07T14:22:38Z,NaN,NaN,NaN,1024.6677
2024-08-07T14:22:45Z,NaN,NaN,NaN,1024.6611
2024-08-07T14:22:50Z,NaN,NaN,3.20814,NaN
2024-08-07T14:22:52Z,NaN,NaN,NaN,1024.742
2024-08-07T14:22:59Z,NaN,NaN,NaN,NaN
2024-08-07T14:23:06Z,NaN,NaN,NaN,1024.7772
2024-08-07T14:23:10Z,NaN,NaN,NaN,1024.8237
2024-08-07T14:23:13Z,NaN,NaN,NaN,1024.8661
2024-08-07T14:23:20Z,NaN,NaN,NaN,1024.9335
2024-08-07T14:23:27Z,NaN,NaN,NaN,1024.9666
2024-08-07T14:23:34Z,NaN,NaN,NaN,NaN
2024-08-07T14:23:38Z,NaN,NaN,3.85041,1024.9961
2024-08-07T14:23:41Z,NaN,NaN,NaN,NaN
2024-08-07T14:23:48Z,NaN,NaN,NaN,1025.2048
2024-08-07T14:23:55Z,NaN,NaN,NaN,NaN
2024-08-07T14:23:58Z,NaN,NaN,NaN,1025.2074
2024-08-07T14:24:02Z,NaN,NaN,NaN,1025.2065
2024-08-07T14:24:09Z,NaN,NaN,NaN,1025.2057
2024-08-07T14:24:16Z,NaN,NaN,NaN,NaN
2024-08-07T14:24:23Z,NaN,NaN,NaN,1025.206
2024-08-07T14:24:26Z,NaN,NaN,4.22139,1025.2084
2024-08-07T14:24:30Z,NaN,NaN,NaN,1025.2097
2024-08-07T14:24:37Z,NaN,NaN,NaN,NaN
2024-08-07T14:24:44Z,NaN,NaN,NaN,1025.2133
2024-08-07T14:24:46Z,NaN,NaN,NaN,NaN
2024-08-07T14:24:51Z,NaN,NaN,NaN,1025.2163
2024-08-07T14:24:58Z,NaN,NaN,NaN,1025.2202
2024-08-07T14:25:05Z,NaN,NaN,NaN,NaN
2024-08-07T14:25:12Z,NaN,NaN,NaN,1025.2229
2024-08-07T14:25:14Z,NaN,NaN,3.21046,1025.2279
2024-08-07T14:25:19Z,NaN,NaN,NaN,1025.2302
2024-08-07T14:25:26Z,NaN,NaN,NaN,1025.2354
2024-08-07T14:25:33Z,NaN,NaN,NaN,NaN
2024-08-07T14:25:40Z,NaN,NaN,NaN,1025.2388
2024-08-07T14:25:47Z,NaN,NaN,NaN,1025.239
2024-08-07T14:25:54Z,NaN,NaN,NaN,NaN
2024-08-07T14:26:01Z,NaN,NaN,NaN,1025.2341
2024-08-07T14:26:02Z,NaN,NaN,1.99317,1025.2267
2024-08-07T14:26:08Z,NaN,NaN,NaN,1025.2198
2024-08-07T14:26:15Z,NaN,NaN,NaN,1025.2125
2024-08-07T14:26:22Z,NaN,NaN,NaN,1025.2058
2024-08-07T14:26:29Z,NaN,NaN,NaN,NaN
2024-08-07T14:26:36Z,NaN,NaN,NaN,1025.1962
2024-08-07T14:26:43Z,NaN,NaN,NaN,NaN
2024-08-07T14:26:50Z,NaN,NaN,0.792109,1025.1902
2024-08-07T14:26:50Z,NaN,NaN,NaN,1025.1804
2024-08-07T14:26:57Z,NaN,NaN,NaN,1024.9982
2024-08-07T14:27:04Z,NaN,NaN,NaN,NaN
2024-08-07T14:27:10Z,NaN,NaN,NaN,1024.8859
2024-08-07T14:27:11Z,NaN,NaN,NaN,1024.8296
2024-08-07T14:27:14Z,NaN,NaN,NaN,NaN
2024-08-07T14:27:18Z,NaN,NaN,NaN,1024.7224
2024-08-07T14:27:38Z,NaN,NaN,-0.00782544,NaN
2024-08-07T14:27:42Z,NaN,NaN,NaN,1024.628
2024-08-07T14:27:46Z,NaN,NaN,NaN,1024.4718
2024-08-07T14:27:50Z,NaN,NaN,NaN,NaN
2024-08-07T14:28:02Z,NaN,NaN,NaN,1024.2083
2024-08-07T14:28:06Z,NaN,NaN,NaN,1023.08405
2024-08-07T14:28:10Z,NaN,NaN,NaN,1022.2487
2024-08-07T14:28:14Z,NaN,NaN,NaN,NaN
2024-08-07T14:28:22Z,NaN,NaN,NaN,1021.5739
2024-08-07T14:28:26Z,NaN,NaN,-0.00927285,1020.653
2024-08-07T14:28:30Z,NaN,NaN,NaN,NaN
2024-08-07T14:28:34Z,NaN,NaN,NaN,1020.5833
2024-08-07T14:28:42Z,NaN,NaN,NaN,1020.5981
2024-08-07T14:28:46Z,NaN,NaN,NaN,1020.6096
2024-08-07T14:28:50Z,NaN,NaN,NaN,1020.61786
2024-08-07T14:28:54Z,NaN,NaN,NaN,NaN
2024-08-07T14:29:10Z,NaN,NaN,NaN,1020.61475
2024-08-07T14:29:14Z,NaN,NaN,-0.0185457,1020.6063
2024-08-07T14:29:18Z,NaN,NaN,NaN,1020.5825
2024-08-07T14:29:50Z,NaN,NaN,NaN,NaN
2024-08-07T14:29:54Z,NaN,NaN,NaN,1020.56256
2024-08-07T14:30:02Z,NaN,NaN,0.00927285,NaN
2024-08-06T18:42:39Z,NaN,NaN,NaN,1020.5173
2024-08-06T18:42:47Z,538.067,0.495674,-0.0292716,1020.5173
2024-08-06T18:42:58Z,NaN,NaN,NaN,NaN
2024-08-06T18:42:59Z,538.067,0.495674,-0.0315902,NaN
2024-08-06T18:42:59Z,NaN,NaN,-0.0315902,NaN
2024-08-06T18:43:06Z,NaN,NaN,NaN,1020.558
2024-08-06T18:43:34Z,NaN,NaN,NaN,1020.5949
2024-08-06T18:43:38Z,NaN,NaN,NaN,1020.61053
2024-08-06T18:43:44Z,NaN,NaN,NaN,1020.6536
2024-08-06T18:43:48Z,NaN,NaN,-0.0431829,NaN
2024-08-06T18:43:52Z,NaN,NaN,NaN,1020.6625
2024-08-06T18:43:56Z,NaN,NaN,NaN,1020.67395
2024-08-06T18:44:04Z,NaN,NaN,NaN,NaN
2024-08-06T18:44:08Z,NaN,NaN,NaN,1020.9524
2024-08-06T18:44:12Z,NaN,NaN,NaN,1022.40765
2024-08-06T18:44:16Z,NaN,NaN,NaN,1023.5044
2024-08-06T18:44:20Z,NaN,NaN,NaN,1024.3273
2024-08-06T18:44:28Z,NaN,NaN,NaN,1024.6108
2024-08-06T18:44:32Z,-256.238,NaN,NaN,1024.6633
2024-08-06T18:44:35Z,NaN,NaN,NaN,1024.761
2024-08-06T18:44:36Z,NaN,NaN,0.492401,NaN
2024-08-06T18:44:42Z,NaN,NaN,NaN,NaN
2024-08-06T18:44:44Z,NaN,NaN,NaN,1024.8059
2024-08-06T18:44:48Z,NaN,NaN,NaN,1024.8464
2024-08-06T18:44:49Z,NaN,NaN,NaN,1024.8966
2024-08-06T18:44:52Z,NaN,NaN,NaN,1024.9319
2024-08-06T18:44:56Z,NaN,NaN,NaN,1024.9736
2024-08-06T18:45:03Z,NaN,NaN,NaN,1025.0077
2024-08-06T18:45:10Z,NaN,NaN,NaN,1025.1746
2024-08-06T18:45:16Z,NaN,NaN,NaN,NaN
2024-08-06T18:45:17Z,NaN,NaN,NaN,NaN
2024-08-06T18:45:20Z,NaN,NaN,NaN,1025.2052
2024-08-06T18:45:24Z,NaN,NaN,1.51488,1025.2052
2024-08-06T18:45:24Z,NaN,NaN,NaN,1025.2018
2024-08-06T18:45:31Z,NaN,NaN,NaN,1025.2051
2024-08-06T18:45:32Z,-257.227,NaN,NaN,1025.2057
2024-08-06T18:45:36Z,NaN,NaN,NaN,1025.2079
2024-08-06T18:45:38Z,NaN,NaN,NaN,1025.211
2024-08-06T18:45:45Z,NaN,NaN,NaN,NaN
2024-08-06T18:45:52Z,NaN,NaN,NaN,NaN
2024-08-06T18:45:59Z,NaN,NaN,NaN,1025.2133
2024-08-06T18:46:00Z,NaN,NaN,NaN,1025.2168
2024-08-06T18:46:06Z,NaN,NaN,NaN,1025.2203
2024-08-06T18:46:08Z,NaN,NaN,NaN,1025.2247
2024-08-06T18:46:12Z,NaN,NaN,2.23131,1025.2288
2024-08-06T18:46:13Z,NaN,NaN,NaN,NaN
2024-08-06T18:46:20Z,NaN,NaN,NaN,1025.2329
2024-08-06T18:46:20Z,NaN,NaN,NaN,1025.2384
2024-08-06T18:46:24Z,NaN,NaN,NaN,NaN
2024-08-06T18:46:27Z,NaN,NaN,NaN,NaN
2024-08-06T18:46:32Z,-257.227,NaN,NaN,1025.2418
2024-08-06T18:46:34Z,NaN,NaN,NaN,1025.2418
2024-08-06T18:46:40Z,NaN,NaN,NaN,1025.225
2024-08-06T18:46:41Z,NaN,NaN,NaN,1025.2318
2024-08-06T18:46:48Z,NaN,NaN,NaN,1025.225
2024-08-06T18:46:55Z,NaN,NaN,NaN,1025.2201
2024-08-06T18:46:56Z,NaN,NaN,NaN,1025.213
2024-08-06T18:47:00Z,NaN,NaN,2.76689,NaN
2024-08-06T18:47:02Z,NaN,NaN,NaN,1025.2054
2024-08-06T18:47:09Z,NaN,NaN,NaN,1025.1959
